date,agency,final_incident_type,of_incidents_calculated,call_to_first_pickup,call_to_pd_calltaker_handoff,call_to_ems_pickup,call_to_agency_job_creation,call_to_agency_dispatch,call_to_agency_arrival,call_to_first_arrival_multi,median_pickup,median_calltaker_handoff,median_ems_pickup,median_ems_job_creation,median_dispatch,median_travel,median_cumulative_first,average_travel,average_dispatch,average_ems_processing,average_ems_pickup,average_calltaker_processing,average_pickup,call_to_fdny_pickup,call_to_fdny_job_creation,median_fdny_pickup,median_fdny_job_creation,average_fd_pickup,average_fd_processing
2024-09-09T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,138,5.36,182.62,,,592.6,3187.61,1571.41,3,148,,,119,1438,513,43.25,6.83,,,2.95,0.09,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Dispute,5132,6.27,178.12,,,1115.31,4466.65,4414.14,3,145,,,260,1363,2214.5,55.86,15.62,,,2.86,0.1,,,,,,
2024-09-09T00:00:00.000,NYPD,3. Non-Critical,926,6.09,170.45,,,713.43,1982.65,1964.81,3,138,,,151,556.5,1038,21.15,9.05,,,2.74,0.1,,,,,,
2024-09-09T00:00:00.000,FDNY,4. Non-Medical Emergencies,2760,7.34,214.19,,,279.51,626.63,534.91,4,29,,,7,304,430,5.79,0.21,,,3.45,0.12,58.78,115.76,5,47,0.09,0.95
2024-09-09T00:00:00.000,NYPD (Non-CIP),Alarms,2262,6.11,146.42,,,781.55,3713.73,3712.93,3,118,,,202,1343.5,2003,48.87,10.59,,,2.34,0.1,,,,,,
2024-09-09T00:00:00.000,NYPD,1. Critical,1160,6.54,139.59,,,329.02,622.1,591.54,3,104.5,,,76,190.5,423,4.88,3.16,,,2.22,0.11,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,343,7.83,198.49,,,1157.69,5466.07,5205.69,4,165,,,377,1926,2676,71.81,15.99,,,3.18,0.13,,,,,,
2024-09-09T00:00:00.000,EMS,1. Life Threating Med Emergencies,10686,6.67,83.26,88.76,146.65,233.19,713.92,628.1,3,74.5,10.75,34,85,407.75,505.75,8.01,2.5,0.99,0.12,1.28,0.11,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1950,6.55,164.17,,,828.07,3819.16,3776.45,3,135.5,,,246.5,1418,2130.5,49.85,11.07,,,2.63,0.11,,,,,,
2024-09-09T00:00:00.000,FDNY,2. Non-Structural Fires,187,6.7,37.43,,,112.96,398.89,398.74,4,17,,,8,272,370,4.77,0.16,,,0.51,0.11,36.08,97.78,5,46,0.08,1.03
2024-09-09T00:00:00.000,NYPD (Non-CIP),Past Crime,4532,7.07,207.63,,,1235.05,6930.69,6795.13,3,173,,,331,3304,4274,94.93,17.12,,,3.34,0.12,,,,,,
2024-09-02T00:00:00.000,FDNY,4. Non-Medical Emergencies,2728,5.75,165.1,,,233.08,577.42,531.5,3,28,,,7,299,423,5.74,0.21,,,2.66,0.1,55.68,114.05,5,47,0.09,0.97
2024-09-02T00:00:00.000,NYPD,3. Non-Critical,879,5.08,180.39,,,661.87,1722.54,1691.44,3,145,,,147,494,929,17.68,8.02,,,2.92,0.08,,,,,,
2024-09-02T00:00:00.000,FDNY,2. Non-Structural Fires,160,5.31,45.12,,,114.11,416.89,408.24,3,19,,,7,257.5,357,5.05,0.16,,,0.66,0.09,48.22,104.43,5,45,0.08,0.94
2024-09-02T00:00:00.000,NYPD (Non-CIP),Dispute,5451,5.35,177.86,,,1072.81,4143.68,4111.79,3,146,,,245,1285,2108,51.18,14.92,,,2.88,0.09,,,,,,
2024-09-02T00:00:00.000,NYPD,1. Critical,1141,6.07,140.38,,,270.81,549.7,509.94,3,106,,,74,187,420,4.65,2.17,,,2.24,0.1,,,,,,
2024-09-02T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12235,5.51,102.2,110.3,169.17,438.64,1159.11,1053.37,3,89.5,12,37,114,572.5,740,12.01,5.61,1,0.17,1.61,0.09,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6337,5.25,166.21,,,928.68,4769.19,4629.68,3,133,,,243,1824,2519,64.01,12.71,,,2.68,0.09,,,,,,
2024-09-02T00:00:00.000,EMS,1. Life Threating Med Emergencies,10069,5.56,83.4,89.16,147.67,207.88,659.87,586.38,3,76.5,10.5,34,82.5,399.5,502,7.53,2.07,1,0.13,1.3,0.09,,,,,,
2024-09-02T00:00:00.000,FDNY,3. Medical Emergencies,3883,5.39,274.61,84.68,267.49,307.55,668.65,564.52,3,119,5,44,7,334,476,6.02,0.55,2.04,0.08,4.49,0.09,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2936,5.75,165.66,,,708.65,1746.46,1730.93,3,136,,,148.5,434,869.5,17.3,9.05,,,2.66,0.1,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,151,5.09,181.74,,,553.5,4411.97,2399.03,3,167,,,113,1925,539,64.31,6.2,,,2.94,0.08,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Alarms,2307,5.28,145.64,,,743.93,3564.6,3559.75,3,119,,,193,1293,1892,47.01,9.97,,,2.34,0.09,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Past Crime,4262,5.99,213.46,,,1193.03,6722.08,6617.86,3,180,,,321.5,2993.5,3958,92.15,16.33,,,3.46,0.1,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1917,5.42,164.05,,,898.58,3573,3554.55,3,134,,,228,1288,1971,44.57,12.24,,,2.64,0.09,,,,,,
2024-09-02T00:00:00.000,FDNY,1. Structural Fires,231,5.6,33.19,,,103.32,309.64,309.32,4,17,,,8,201,303,3.44,0.16,,,0.46,0.09,35.81,92.51,5,50,0.08,0.95
2024-09-02T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,281,5.69,189.53,,,1015.6,4838.07,4588.89,3,167,,,288,1808,2521,63.71,13.77,,,3.06,0.09,,,,,,
2024-09-02T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,108,6.2,137.92,,,470.62,1479.01,1456.35,4,104,,,155,519,1039.5,16.81,5.55,,,2.2,0.1,,,,,,
2024-09-02T00:00:00.000,NYPD,2. Serious,2777,5.11,131.48,,,341.77,888.43,827.52,3,99,,,88,291,544,9.11,3.5,,,2.11,0.09,,,,,,
2024-08-26T00:00:00.000,FDNY,1. Structural Fires,226,7.5,34.68,,,106.13,304.22,301.93,4,16,,,9,197.5,296.5,3.3,0.17,,,0.45,0.13,37.15,93.64,5,49,0.09,0.94
2024-08-26T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12397,7.03,103.35,110.62,169.54,386.43,1081.22,980.86,3.5,92,10.5,37.5,107,563,726.5,11.58,4.72,1,0.16,1.61,0.12,,,,,,
2024-08-26T00:00:00.000,NYPD,1. Critical,1168,7.46,144.74,,,273.2,561.21,522.78,4,107,,,73,185,410.5,4.8,2.14,,,2.29,0.12,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Past Crime,4263,7.03,207.21,,,1084.17,6360.44,6231.72,3,174,,,297,2890,3695,87.94,14.62,,,3.34,0.12,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Alarms,2252,6.47,147.69,,,722.67,3356.5,3352.3,3,120,,,172,1207.5,1890.5,43.9,9.58,,,2.35,0.11,,,,,,
2024-08-26T00:00:00.000,FDNY,3. Medical Emergencies,3738,7.62,273.98,85.2,266.75,308.62,671.89,580.82,4,118,5,42,7,334,478,6.05,0.58,1.7,0.08,4.44,0.13,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Dispute,5284,6.94,180.31,,,943.99,4043.31,4007.76,3,146,,,239,1273,2057,51.66,12.73,,,2.89,0.12,,,,,,
2024-08-26T00:00:00.000,FDNY,4. Non-Medical Emergencies,2634,7.66,161.7,,,229.71,569.05,520.51,4,31,,,7,296,422,5.66,0.24,,,2.57,0.13,56.34,114.55,5,47,0.09,0.97
2024-08-26T00:00:00.000,EMS,1. Life Threating Med Emergencies,9784,7.39,85.05,90.71,149.03,205.99,653.28,579.61,4,76.5,10,34.5,82.5,403.25,504.75,7.45,2.02,0.99,0.13,1.29,0.12,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,127,7.17,131.12,,,544.94,1781.5,1749.14,4,106,,,154,692,1153,20.61,6.9,,,2.07,0.12,,,,,,
2024-08-26T00:00:00.000,FDNY,2. Non-Structural Fires,138,7.09,34.01,,,98.67,360.07,356.84,4,18,,,8,233,328,4.36,0.16,,,0.45,0.12,37.16,88.26,5,45,0.09,0.85
2024-08-26T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,283,6.42,189.55,,,965.67,4996.05,4755.39,3,162,,,393,2006,2762,67.17,12.94,,,3.05,0.11,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6327,6.79,170.97,,,875.44,4464.43,4329.52,3,136,,,242,1722,2374,59.82,11.74,,,2.74,0.11,,,,,,
2024-08-26T00:00:00.000,NYPD,3. Non-Critical,843,6.55,178.78,,,643.82,1853.78,1837.98,3,148,,,146,505,949,20.17,7.75,,,2.87,0.11,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,112,5.71,171.21,,,449.51,4215.29,2707.16,3,147,,,136.5,1750,599.5,62.76,4.64,,,2.76,0.1,,,,,,
2024-08-26T00:00:00.000,NYPD,2. Serious,2718,6.65,137.52,,,321.91,796.54,764.1,3,100,,,86,267,526,7.91,3.07,,,2.18,0.11,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2915,6.56,167.76,,,650.76,1635.1,1626.22,3,133,,,140,438,865,16.41,8.05,,,2.69,0.11,,,,,,
2024-08-26T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1748,7.57,168.64,,,781.86,3428.87,3366.42,3,140,,,239,1319,2001,44.12,10.22,,,2.68,0.13,,,,,,
2024-08-19T00:00:00.000,FDNY,2. Non-Structural Fires,152,4.7,57.66,,,121.08,395.34,391.44,3,16,,,7,261,357.5,4.57,0.15,,,0.88,0.08,37.81,88.99,5,42,0.08,0.85
2024-08-19T00:00:00.000,EMS,1. Life Threating Med Emergencies,9927,4.72,82.89,88.54,146.05,215.16,656.38,585.46,3,76.5,10.5,34,84,394,502,7.35,2.2,0.98,0.13,1.3,0.08,,,,,,
2024-08-19T00:00:00.000,FDNY,4. Non-Medical Emergencies,2662,4.83,176.09,,,251.75,599.84,539.21,3,33,,,7,304,428,5.8,0.23,,,2.85,0.08,56.55,124.28,5,48,0.09,1.13
2024-08-19T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,117,3.78,199.44,,,501.05,4332.97,2728.09,3,164,,,118,2350,830,63.87,5.03,,,3.26,0.06,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Past Crime,4335,4.76,206.92,,,1176.37,6604.32,6464.62,3,174,,,314,2974,3931,90.47,16.16,,,3.37,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1789,4.68,166.76,,,843.82,3687.59,3649.74,3,141,,,228,1271,2029,47.4,11.28,,,2.7,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD,2. Serious,2956,4.76,135.02,,,362.73,882.17,836.65,3,100,,,88,292.5,544,8.66,3.8,,,2.17,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Alarms,2484,4.37,147.84,,,698.36,3546.84,3545.15,3,122,,,190,1271.5,1904.5,47.47,9.18,,,2.39,0.07,,,,,,
2024-08-19T00:00:00.000,NYPD,3. Non-Critical,839,4.71,172.93,,,635,1712.81,1695.21,3,149,,,150,539,987,17.96,7.7,,,2.8,0.08,,,,,,
2024-08-19T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12323,4.64,103.37,111.36,169.81,491.66,1209.19,1095.66,3,92,11,36.75,119,574,749.5,11.96,6.47,0.99,0.17,1.65,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,144,3.97,131.1,,,631.15,1718.85,1598.76,3,103,,,156,696.5,1083,18.13,8.33,,,2.12,0.07,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Dispute,5343,4.61,178.15,,,1016.88,4228.44,4180.29,3,149,,,257,1380,2188,53.53,13.98,,,2.89,0.08,,,,,,
2024-08-19T00:00:00.000,FDNY,3. Medical Emergencies,3869,4.89,280.15,83.99,272.94,313.52,676.33,571.74,3,120,5,43,7,330,470,6.05,0.56,2.21,0.08,4.59,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD,1. Critical,1177,4.98,140.83,,,276.57,581.85,563.47,3,109,,,75,194,424,5.09,2.26,,,2.26,0.08,,,,,,
2024-08-19T00:00:00.000,FDNY,1. Structural Fires,190,6.14,43.97,,,114.22,306.96,305.95,3,16,,,8,188,283.5,3.21,0.15,,,0.63,0.1,35.06,91.35,5,47,0.09,0.94
2024-08-19T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,227,5.79,193.34,,,1089.93,5202.48,4948.43,3,162,,,380,2144,2985,68.54,14.94,,,3.13,0.1,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3039,4.57,164.15,,,689,1772.56,1763.06,3,134,,,150,441,887,18.06,8.75,,,2.66,0.08,,,,,,
2024-08-19T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6436,4.68,166.86,,,913.07,4800.89,4645.04,3,134,,,253,1844.5,2526,64.8,12.44,,,2.7,0.08,,,,,,
2024-08-12T00:00:00.000,NYPD,2. Serious,2792,5.22,138.32,,,319.55,833.09,804.45,3,100,,,84,288,541,8.56,3.02,,,2.22,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,124,6.22,151.33,,,624.04,1721.62,1721.62,4,109.5,,,173.5,571.5,1114,18.29,7.88,,,2.42,0.1,,,,,,
2024-08-12T00:00:00.000,FDNY,4. Non-Medical Emergencies,2794,5.65,154.96,,,219.61,566.8,525.21,3,31,,,7,306,433,5.79,0.19,,,2.49,0.09,57.45,113.74,5,48,0.09,0.94
2024-08-12T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,258,4.84,193.33,,,1023.95,5175.64,4649.42,3,163,,,319.5,2174.5,2966.5,69.19,13.84,,,3.14,0.08,,,,,,
2024-08-12T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12725,5.14,102.02,108.9,168.62,510.82,1241.66,1124.47,3,90.5,9,38,116.5,584,751,12.18,6.81,1.02,0.15,1.61,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD,1. Critical,1247,5.03,145.51,,,278.62,556.21,522.76,3,112,,,74,189,425,4.63,2.22,,,2.34,0.08,,,,,,
2024-08-12T00:00:00.000,FDNY,3. Medical Emergencies,3810,5.37,328.95,84.2,320.85,360.18,725.44,597.55,3,118,5,43,7,330,476.5,6.09,0.52,2.6,0.08,5.39,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Alarms,2435,4.93,147.2,,,717.33,3421.04,3414.3,3,119,,,191,1277,1861,45.06,9.5,,,2.37,0.08,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),2973,5.09,171.61,,,645.63,1623.66,1615.53,3,143,,,143,430,854,16.3,7.9,,,2.78,0.08,,,,,,
2024-08-12T00:00:00.000,NYPD,3. Non-Critical,871,5.28,171.82,,,646.83,1738.58,1728.58,4,142,,,157,521,1004,18.2,7.92,,,2.78,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1857,5.41,171.01,,,822.72,3621.26,3583.96,3,143,,,245,1248,1958,46.64,10.86,,,2.76,0.09,,,,,,
2024-08-12T00:00:00.000,EMS,1. Life Threating Med Emergencies,9968,5.32,83.4,88.62,147.41,217.46,668.48,596.62,3.5,78.5,8.5,34,81,392.5,502.5,7.52,2.23,1,0.12,1.3,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6563,5.24,169.51,,,883,4619.57,4457.03,3,137,,,256,1800,2423,62.28,11.89,,,2.74,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Dispute,5348,5.3,176.78,,,930.24,4037.55,3976.24,3,147,,,240,1328.5,2120.5,51.79,12.56,,,2.86,0.09,,,,,,
2024-08-12T00:00:00.000,FDNY,2. Non-Structural Fires,154,5.81,39.4,,,127.45,398.25,390.72,4,16.5,,,7,245,344,4.51,0.19,,,0.56,0.1,37.9,110.38,5,48,0.08,1.21
2024-08-12T00:00:00.000,FDNY,1. Structural Fires,239,5.62,36.34,,,103.15,310.58,308.83,3,17,,,8,199,289,3.46,0.16,,,0.51,0.09,37.63,91.21,5,45,0.09,0.89
2024-08-12T00:00:00.000,NYPD (Non-CIP),Past Crime,4382,5.4,207.42,,,1068.41,6375.52,6270.82,3,175,,,284.5,2780,3695,88.45,14.35,,,3.37,0.09,,,,,,
2024-08-12T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,121,4.69,178.39,,,490.16,3558.42,1905.4,3,140,,,145,1625,598,51.14,5.2,,,2.89,0.08,,,,,,
2024-08-05T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12366,5.06,102.99,110.32,167.22,553.45,1320.62,1198.59,3,93,11,36.5,115.5,605,775,12.79,7.51,0.97,0.16,1.63,0.08,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1793,5.18,165.42,,,821.25,3633.4,3595.54,3,140,,,242,1311,2073,46.87,10.93,,,2.67,0.09,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,139,5.49,122.45,,,590.86,1650.24,1615.16,3,98,,,141,668,1142,17.66,7.81,,,1.95,0.09,,,,,,
2024-08-05T00:00:00.000,EMS,1. Life Threating Med Emergencies,10230,5.28,83.18,88.53,145.89,223.22,683.1,608.96,3.5,76,10,33.5,81.5,404.25,507.75,7.66,2.33,0.98,0.12,1.3,0.09,,,,,,
2024-08-05T00:00:00.000,NYPD,1. Critical,1232,5.36,141.49,,,271.73,548.34,529.44,3,111,,,74,193,425.5,4.61,2.17,,,2.27,0.09,,,,,,
2024-08-05T00:00:00.000,FDNY,3. Medical Emergencies,3827,5.39,286.33,85.38,278.95,322.42,689.95,579.69,3,118,5,43,7,336,475,6.13,0.6,2.49,0.08,4.68,0.09,,,,,,
2024-08-05T00:00:00.000,FDNY,4. Non-Medical Emergencies,3622,5.31,182.01,,,265.81,621.11,543.33,3,27,,,7,309,431.5,5.92,0.21,,,2.94,0.09,55.98,130.86,5,49,0.1,1.25
2024-08-05T00:00:00.000,FDNY,1. Structural Fires,250,5.76,33.33,,,104,311.36,310.04,4,17,,,8,195.5,292,3.46,0.16,,,0.46,0.1,38.03,93.67,5,50,0.09,0.93
2024-08-05T00:00:00.000,NYPD (Non-CIP),Alarms,2603,4.72,149.8,,,792.92,3438.86,3438.86,3,121,,,280,1236,1952,44.1,10.72,,,2.42,0.08,,,,,,
2024-08-05T00:00:00.000,NYPD,3. Non-Critical,863,5.2,171.9,,,585.31,1695.41,1684.29,3,137,,,143,516,951,18.5,6.89,,,2.78,0.09,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,119,6.04,182.49,,,614.36,3456.16,2149.02,4,139,,,135,1741,680,47.36,7.2,,,2.94,0.1,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,274,5.85,198.82,,,1084.46,4808.57,4378.27,3,172,,,336,1773,2382.5,62.07,14.76,,,3.22,0.1,,,,,,
2024-08-05T00:00:00.000,FDNY,2. Non-Structural Fires,106,5.37,34.84,,,111.09,393.27,391.5,3,18,,,8,263.5,360,4.7,0.17,,,0.49,0.09,38.98,101.41,5,43,0.08,1.04
2024-08-05T00:00:00.000,NYPD,2. Serious,2877,4.98,134.65,,,328.95,814.34,782.25,3,101,,,84,288,543,8.09,3.24,,,2.16,0.08,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Dispute,5279,4.98,178.92,,,964,3979.75,3950.09,3,147,,,247,1279,2130,50.26,13.08,,,2.9,0.08,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Past Crime,4160,5.12,205.99,,,1054.59,6401.97,6291.49,3,175.5,,,317,2939,3915,89.12,14.14,,,3.35,0.09,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6761,5.21,163.67,,,903.02,4628.74,4444.6,3,132,,,252,1872,2526,62.1,12.32,,,2.64,0.09,,,,,,
2024-08-05T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3010,5.11,164.65,,,625.15,1544.33,1535.22,3,135,,,145,417,823.5,15.32,7.67,,,2.66,0.09,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,126,6.42,133.02,,,568.62,1869.68,1861.13,4,105,,,145.5,756,1206,21.68,7.26,,,2.11,0.11,,,,,,
2024-07-29T00:00:00.000,NYPD,3. Non-Critical,846,4.82,179.38,,,679.86,1845.44,1788.46,3,144,,,143,495,912,19.43,8.34,,,2.91,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD,2. Serious,2859,4.71,135.73,,,322.22,819.24,787.39,3,102,,,85,290,546,8.28,3.11,,,2.18,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,1,22,93,,,560,1200,1200,22,71,,,467,640,1200,10.67,7.78,,,1.18,0.37,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,96,4.16,178.69,,,537.79,3687.95,1641.61,3,152,,,128,2263.5,482.5,52.5,5.99,,,2.91,0.07,,,,,,
2024-07-29T00:00:00.000,FDNY,1. Structural Fires,212,4.59,29.51,,,100.15,304.09,302.21,3,16,,,8,198,298.5,3.4,0.17,,,0.42,0.08,34.06,89.88,5,49.5,0.09,0.93
2024-07-29T00:00:00.000,NYPD,1. Critical,1158,4.87,143.96,,,259.63,555.72,532.58,3,113,,,68,190,427,4.93,1.93,,,2.32,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Past Crime,4303,4.79,205.04,,,1101.49,6411.84,6302.79,3,176,,,317,2909,3797,88.51,14.94,,,3.34,0.08,,,,,,
2024-07-29T00:00:00.000,EMS,1. Life Threating Med Emergencies,10515,4.75,81.97,87.32,145.44,223.75,687.97,612.24,3,78.5,7.5,35.5,82,410,512,7.74,2.36,0.99,0.12,1.29,0.08,,,,,,
2024-07-29T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12867,4.78,102.61,109.01,168.31,584.62,1367.7,1244.3,3,89.5,7.5,39,120,602,780,13.05,8.03,1.01,0.15,1.63,0.08,,,,,,
2024-07-29T00:00:00.000,FDNY,3. Medical Emergencies,4004,4.92,288.41,83.86,281.01,325.83,688.11,586.62,3,119,5,43,7,332,474,6.04,0.62,2.37,0.08,4.72,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Dispute,5638,4.67,178.82,,,980.34,4181.93,4144.99,3,147,,,250,1263.5,2129,53.36,13.36,,,2.9,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,225,5.33,185.72,,,865.89,4163.39,3953.76,3,158,,,224,1893,2550,54.96,11.34,,,3.01,0.09,,,,,,
2024-07-29T00:00:00.000,FDNY,4. Non-Medical Emergencies,2987,4.91,161.21,,,233.82,586.84,533.76,3,31,,,7,313,438,5.88,0.26,,,2.61,0.08,56.41,117.7,5,49,0.09,1.02
2024-07-29T00:00:00.000,NYPD (Non-CIP),Alarms,2451,4.79,145.51,,,817.3,3725.68,3723.89,3,118,,,278,1362,2154,48.47,11.2,,,2.35,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1827,4.83,161.24,,,804.17,3406.12,3390.52,3,136,,,239,1192,1852,43.37,10.72,,,2.61,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3111,4.92,166.32,,,633.77,1714.62,1701.88,3,137,,,146,442,878,18.01,7.79,,,2.69,0.08,,,,,,
2024-07-29T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6733,4.74,167.16,,,919.78,4803.42,4647.7,3,135,,,266,1860,2513,64.73,12.54,,,2.71,0.08,,,,,,
2024-07-29T00:00:00.000,FDNY,2. Non-Structural Fires,147,5.19,46.12,,,113.27,381.04,366.81,4,18,,,7,247,327,4.46,0.15,,,0.68,0.09,36.25,90.7,5,46,0.09,0.91
2024-07-22T00:00:00.000,NYPD,1. Critical,1245,4.24,143.6,,,278.48,568.46,544.46,3,111,,,72,194,428,4.83,2.25,,,2.32,0.07,,,,,,
2024-07-22T00:00:00.000,FDNY,4. Non-Medical Emergencies,2771,4.28,150.99,,,219.97,558.54,517.57,3,28,,,7,297,418,5.64,0.22,,,2.44,0.07,55.16,113.92,5,48,0.09,0.98
2024-07-22T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,125,4.72,184.92,,,585.78,3627.54,1578.02,3,153,,,145,1829,470,50.7,6.68,,,3,0.08,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,131,4.31,120.31,,,649.59,2022.47,1956.92,3,93,,,153,735,1272,22.88,8.82,,,1.93,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Alarms,2358,4.02,147.5,,,728.21,3441.23,3436.1,3,121,,,252,1305,2021,45.22,9.68,,,2.39,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3087,4.45,165.82,,,690.92,1672.49,1661.77,3,137,,,141,453,857,16.36,8.75,,,2.69,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Past Crime,4451,4.29,203.8,,,1148.63,6511.01,6406.64,3,174,,,317,2932,3872,89.37,15.75,,,3.33,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1824,4.3,166.11,,,851.95,3761.33,3708.81,3,145,,,247.5,1315,2074,48.49,11.43,,,2.7,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,260,4.06,176.32,,,1080.51,4880.6,4678.8,3,160.5,,,317.5,1851,2772,63.33,15.07,,,2.87,0.07,,,,,,
2024-07-22T00:00:00.000,NYPD (Non-CIP),Dispute,5449,4.17,177.64,,,1015.03,4168.05,4138.35,3,149,,,252,1282,2084,52.55,13.96,,,2.89,0.07,,,,,,
2024-07-22T00:00:00.000,FDNY,2. Non-Structural Fires,133,4.83,33.56,,,98.5,372.02,370.44,4,17,,,7,257,347,4.56,0.16,,,0.48,0.08,37.53,88.84,5,45,0.08,0.86
2024-07-22T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12844,4.32,101.24,108.15,165.97,480.32,1196.75,1084.09,3,90,8.5,38.5,113,580.5,749.5,11.94,6.32,0.98,0.15,1.62,0.07,,,,,,
